mentions_count,name
63,Anwar Ibrahim
56,Nicolas Blancho
52,Nicolas Sarkozy
51,Naim Cherni
45,Terry Gilliam
43,Theresa May
39,Zurich Alderman
36,Cambridge Analytica
30,Mark Zuckerberg
29,Le Matin
26,Donald Trump
22,Javier Valdez
21,David Goodall
21,Sabrina Kouider
20,Sophie Lionnet
19,Juan Carlos Huerta
19,Kim Jong
18,Mahathir Mohamad
18,Meghan Markle
17,Sophie Roselli
16,Vladimir Putin
16,Naomi Musenga
15,Lionel Girardin
14,Abdel Azziz Qassim
14,A Jean-Philippe Bernard
14,Canton Lucerne
14,Gaza Gaza
14,Prince Harry
13,Juliette Noto
