mentions_count,name
136,Theresa May
80,Donald Trump
37,Luc Recordon
34,Bertrand Cantat
33,Rudolf Diesel
29,Mohamed Al
28,Simonetta Sommaruga
28,Rex Tillerson
27,Matthias Schssler
27,Stormy Daniels
26,Gina Haspel
22,Julian Coupat
20,Goldman Sachs
19,Josef Sachs
19,Kim Jong
18,Erick Uriel
17,Le Matin
16,Vladimir Putin
16,Markus Naef
15,Mathias Mller
15,Fabienne Riklin
15,Maira Figueroa
14,Kaiseregg Planfayon
14,David Solomon
14,Heather Locklear
13,Thomas Häßler
13,Serguei Skripal
13,Nuria Gorrite
13,Teodora Vasquez
