mentions_count,name
51,Donald Trump
49,Luc Mlenchon
41,Vladimir Putin
34,Angela Merkel
33,Julian Assange
27,Paul Manafort
26,Sergey Lavrov
24,El Chapo
23,Petro Poroshenko
23,Theresa May
20,Brigitte Bardot
19,Pierre Maudet
18,Canton Geneva
16,Ljuba Manz
16,Jamal Khashoggi
16,Ashraf Ghani
15,Ueli Maurer
15,Viola Amherd
15,Le Matin
12,Nuestra Madre Loreto
12,Andrea Caroni
12,Jim Mattis
12,Kamuina Nsapu
12,Jair Bolsonaro
11,Larry Kudlow
11,Geneva Fdp
11,Simonetta Sommaruga
11,Heidi Zgraggen
11,Horst Alain Berset
