mentions_count,name
149,Donald Trump
107,Peter Schonau
79,Scott Pruitt
68,Shoko Asahara
45,François Hollande
45,Thomas Fabius
44,Justo Obiang
32,Theresa May
30,Teodorin Obiang
30,Zhoushan Schlepperschiffe
29,Le Matin
26,Roger Federer
26,Carlo Sommaruga
25,Harley Davidson
22,Square Franois Holland
22,Holland Sarkozy
20,Chizuo Matsumoto
19,Horst Seehofer
18,Antoine Griezmann
16,Aum Shinrikyo
15,Nescafe Dieppe
15,Pope Francis
14,Robert Green
14,Marvin Gaye
13,Angela Merkel
12,Sajid Javid
12,Los Caidos
12,Stefanie Christian
12,Didier Deschamps
12,Eric Franz
