mentions_count,name
61,Xherdan Shaqiri
59,Mofo Sommersonnenwenden Nackschwimmens
58,Angela Merkel
55,Sarah Sanders
35,Gaza Gaza
30,Horst Seehofer
30,Selahattin Demirtas
30,Pascal Guarnieri
28,Matthias Schssler
27,Silvia Steiner
25,Tayyip Erdogan
24,Meral Aksener
21,Alice Glauser
21,Gary Hartman
21,Michella Welch
20,Urs Schwaller
20,Silvia Steidle
20,Laurent Aubert
20,Jacinda Ardern
17,Meier Hans
17,Le Matin
17,Stephanie Wilkinson
16,Andreas Leyh
16,Nbg Ragaz
15,Ruedi Szabo
15,Kirstjen Nielsen
15,Christine Talos
14,Marcel Mathier
12,Dominique Gisin
