mentions_count,name
26,Donald Trump
25,Sophie Lavaud
24,Nicolas Walder
24,Piotr Verzilov
23,Jair Bolsonaro
22,Nicolas Maduro
20,Alain Berset
19,Albrecht Schnider
18,Thomas Hook
18,John Kerry
18,Veronika Nikoulchina
17,Tariq Ramadan
16,Schmolz Bickenbach
16,Marcel Dettling
14,King Cooper
13,Angela Merkel
12,Terry Gilliam
12,Bernard Crettaz
12,Cardinal Wuerl
11,Luiz Inacio Lula
10,Mark Badoux
10,Shang Hutter
10,Claudia Daniel
10,Livia Gnos
10,John Ford
10,Kim Jong
9,Matteo Salvini
9,Richard Gordon
