mentions_count,name
108,Donald Trump
80,Nikol Pachinian
68,George Pell
55,Niranjan Shrestha
44,François Hollande
43,Thomas Fabius
41,Cardinal Pell
31,Alain Bouvard
29,Mark Zuckerberg
28,Serge Sarkisian
24,Cardinal George Pell
22,Square Franois Holland
22,Holland Sarkozy
20,Josiane Aubert
19,Najib Razak
18,Yves Nidegger
18,Tom Cruise
17,Benjamin Netanyahu
16,Barack Obama
16,Ashley Judd
16,Le Matin
15,Vladimir Putin
14,Julius Baer
13,Simonetta Sommaruga
13,Laurence Arthur
12,Christian Estrosi
12,Matteo Gianini
12,Angela Merkel
12,Didier Burkhalter
12,Damian Collins
