mentions_count,name
83,Angela Merkel
50,Serge Gainsbourg
50,Vale Thorens
34,Michael Wolff
31,France Gall
28,Ahmed Shafik
27,Donald Trump
22,Martin Schulz
22,Edward Philippe
21,Prince Harry
20,Indian Ahmedanad
18,Theresa May
18,Horst Seehofer
18,Meghan Markle
17,Ahmed Shafik
17,Pedro Sula
15,Sandra Konrad
15,Suu Kyi
14,Katia Lafaille
14,Elmar Tremp
14,Rudolf Diesel
14,Chris Mendez
13,Stephan Eicher
13,Trond Giske
13,Salvador Nasralla
12,Lucrece Borgia
12,Christian Pfeiffer
12,Kim Jong
11,Juan Orlando Hernandez
11,Vladimir Putin
