mentions_count,name
70,Kim Jong
49,Alfie Evans
41,Janom Steiner
36,Andreas Felix
35,Tara Westover
32,Gaza Gaza
31,Donald Trump
27,Bill Cosby
24,Nikol Pachinian
20,Serge Sarkisian
18,Barbara Janom Steiner
18,Angela Merkel
18,Ali Abdullah Saleh
16,Sun Myung Moon
16,Mohamed Abdel Samad
14,Daniel Ortega
12,Tara Westovers
12,Fabian Berthoud
12,Barack Obama
10,Joseph Deangelo
10,Herr Hauri
10,Samuel Schmid
9,Serge Girardin
8,Le Maire
8,Janom Steiners
8,Hanna Lahoud
8,A Kim Jong
8,David Hesse
8,Vladimir Putin
