mentions_count,name
29,Le Matin
26,Cristiano Ronaldo
26,Kathryn Mayorga
25,Edward Philippe
24,Sigur Ros
22,Donald Trump
21,Fouad Hussein
20,Boris Johnson
20,Johann Schneider-Ammann
19,Theresa May
19,Christine Blasey Ford
17,Andrea Nahles
17,Rupert Stadler
17,Brett Kavanaugh
16,Jim Mattis
16,Baltic Sea
16,Simonetta Sommaruga
15,Justin Trudeau
14,Nicolas Hulot
13,Justice Geneva
13,Fernando Haddad
13,Indian Ocean
12,Meagan Boyd
12,Karl Urban
12,Michel Leeb
12,Philippe Couillard
12,Canton Lucerne
12,Gita Gopinath
