mentions_count,name
214,Tariq Ramadan
104,Donald Trump
45,Justin Forsyth
36,Marco Rubio
35,Le Matin
34,Mahmoud Abbas
31,António Guterres
27,Nikolas Cruz
27,Claudia Salzmann
26,Ngo Oxfam
24,Gonzalo Sanchez
24,Bundesrat Berset
24,Emma Gonzalez
22,Jared Kushner
22,Alexis Tsipras
22,Antonis Samaras
21,Islamologist Tariq Ramadan
21,Jason Greenblatt
20,Sebastian Blanchard
17,Nicolas Maduro
16,John Rich
16,Mauro Poggia
15,A Laurent Antonoff
15,Van Hauwermeiren
15,A Thierry Mertenat
15,Kim Jong
14,Dimitris Avramopoulos
12,Ramadan Tariq
12,Stefan Schulthess
