mentions_count,name
107,Venne Amber
82,François Hollande
50,Donald Trump
42,Terry Gilliam
41,Holland Sarkozy
41,Square Franois Holland
39,Herve Falciani
35,Carles Puigdemont
30,Le Matin
28,Johann Schneider-Ammann
28,Thomas Fabius
24,Franois Smith
19,Mark Zuckerberg
18,Cambridge Analytica
18,Cross Guardian
17,Rodrigo Duterte
17,Theresa May
17,Ioulia Skripal
17,Salman Khan
15,Bertrand Barbezat
14,Stephane Koch
13,Penélope Cruz
12,Nasim Aghdam
12,Paulo Branco
12,Mitteldeutschland Zeitung
11,A Antoine Hrlimann
10,Pope Francis
10,Tayyip Erdogan
