mentions_count,name
91,El Chapo
79,Theresa May
37,Patek Philippe
32,Magid Khoury
30,Ranil Wickremesinghe
26,Michel Barnier
26,Mahinda Rajapaksa
24,A Patek Philippe
20,Maria Terribilini
20,Suu Kyi
19,Gaza Gaza
19,Avigdor Liberman
19,Michel Renaud
18,Daher Antoine
17,Canton Lucerne
17,Tom Jones
16,Teresa May
16,Eric Thayer
16,Hall Marstetten
15,Brian Cowen
15,Fabian Gasser
14,Luc Godard
14,Jamal Khashoggi
14,Michel Agnant
14,Noah Berger
14,Christoph Blocher
14,Le Matin
13,Andrej Babis
13,Enrique Nieto
