mentions_count,name
133,Theresa May
74,Dominic Raab
68,Tariq Ramadan
64,Donald Trump
44,Jamal Khashoggi
42,Stormy Daniels
34,Nancy Pelosi
28,Claudio Zanetti
28,Alexei Navalny
25,Aston Martin
24,Michael Avenatti
24,Le Matin
23,Jeff Flake
21,Roberto Moreno Ramos
21,Teresa May
20,Esther Mcvey
18,Stichting Identiteit
18,John Milton
18,Erich Hess
18,Michel Barnier
17,Alice Weidel
17,Donald Tusk
17,Vladimir Putin
16,Nigel Farage
16,Guillaume Barazzone
16,Yamal Khashoggi
15,Sarah Sanders
15,Nikolas Cruz
14,Matthew Whitaker
