mentions_count,name
48,Troy Balderson
43,Julio Borges
42,Johann Schneider-Ammann
35,Nicolas Maduro
33,Donald Trump
29,Ivan Duque
27,Simonetta Sommaruga
24,Danny Oconnor
24,Cristian Merz
21,Simone Gbagbo
18,Le Matin
15,Juan Requesens
14,Tanja Joseph
14,Laurent Gbagbo
13,Rudolf Diesel
13,Paul Rechsteiner
12,Hillary Clinton
12,Jean-Claude Kaufmann
12,Lopez Obrador
11,Diosdado Cabello
11,Rhine Sidra
11,Juan Manuel Santos
10,Giorgi Margwelaschwili
9,Florian Reitz
9,Reinhard Loosli
9,Dmitry Medvedev
9,Federica Mogherini
8,Claude Crittin
