mentions_count,name
269,Angela Merkel
175,Horst Seehofer
87,Lopez Obrador
77,Andres Manuel Lopez
75,A Bolivianischer Totenkopfaffe
71,Donald Trump
65,Pablo Escobar
62,Thomas Fabius
61,François Hollande
42,Nicolas Vanier
42,Gillian Lynne
39,Ricardo Anaya
29,Square Franois Holland
29,Holland Sarkozy
27,Le Matin
25,Rohani Hasan
25,Dominique Eigenmann
24,Harvey Weinstein
24,Hasan Rohani
23,Sarah Sanders
22,Hassan Rohani
19,Aleksandr Dobrindt
17,Johann Schneider-Ammann
17,Enrique Nieto
17,Mohammad Jawad Zarif
17,Jose Antonio
17,Horst Alain Berset
17,Andrea Nahles
16,António Guterres
15,Vladimir Putin
