mentions_count,name
66,Brett Kavanaugh
36,Meng Hongwei
25,Donald Trump
20,Harvey Weinstein
17,Denis Mukwege
16,Jair Bolsonaro
15,Barack Obama
13,Susan Collins
12,Thomas Stocker
12,Laurent Holdener
12,Miguel Perez
12,Kim Jong
11,Lisa Murkowski
10,Octavio Paz
10,Joe Manchin
10,Blasey Ford
10,Christine Blasey Ford
9,Charles Aznavour
9,Gerard Deshusses
9,Jasmine Schuler
9,Christoph Rohner
9,Levan Berdsenischwili
9,Diccon Bewes
9,Hillary Clinton
8,Pacific Atollgesellschaften
8,Nadia Murad
8,Miriama Taukiei
8,Chuck Schumer
8,Michael Moore
8,Entissar Al-Sissi
