mentions_count,name
107,Jawad Bendaoud
72,Angela Merkel
61,Larry Nassar
48,Stefan Eiselin
40,Donald Trump
29,Meryl Streep
28,Marshal Haftar
22,Mauro Poggia
21,Kobe Bryant
20,Madison Keys
20,Le Matin
19,Abdelhamid Abaaoud
19,States Davos
16,Chakib Akrouh
16,Muammar Gaddafi
13,Paolo Gentiloni
13,Nicolas Maduro
12,Marshal Khalifa Haftar
12,Alain Jakubowicz
12,Anouar El-Sadat
12,Alain Berset
11,Emile Favre
11,Jerome Powell
11,Mckayla Maroney
10,Abdel Fattah Al-Sissi
10,Canton Geneva
10,Karin Rykart
10,Teodorin Obiang
10,Diosdado Cabello
10,Lucas Hernandez
