mentions_count,name
64,Vladimir Putin
35,Thomas Fabius
33,François Hollande
31,Stefanie Peter
30,Alexey Navalny
27,Donald Trump
25,Karl Marx
23,Gerhard Pfister
16,Alexei Navalny
16,Wilbur Ross
16,Dominik Balmer
14,Holland Sarkozy
14,Square Franois Holland
12,Mark Brki
12,Ari Shavit
12,Anita Shapira
12,Luc Godard
12,Doris Leuthard
12,Theodor Herzl
12,Nadine Labaki
12,Bruno Jeanbart
10,Sergei Nikitin
10,Eva Husson
10,Robert Green
10,Zoe Saldana
10,Alfred Badel
10,Franziska Kohler
10,Spike Lee
9,Einat Weizman
