mentions_count,name
47,Alexis Tsipras
29,Theresa May
27,Edward Philippe
24,Donald Trump
23,Daniel Ortega
18,Faisal Hussain
18,Canton Lucerne
18,Yoko Ono
15,Sundar Pichai
14,Alexander Benalla
14,Kim Jong
13,Christian Jacob
12,Dominique Giroud
12,John Ford
12,Le Matin
12,Imam Mundhir Abdullah
12,Maximos Sapranidis
12,Mundhir Abdullah
12,John Lennon
12,Julie Maillard
10,Dominic Raab
10,Stefanie Graf
10,Gaetan Bally
10,Giulia Quadrifoglio
9,Matteo Salvini
9,Pascal Guarnieri
9,Catholic Pope
8,Angela Merkel
