mentions_count,name
140,Carles Puigdemont
118,Oleg Artemyev Baikonur Baikonur
118,Ricky Arnold
117,Caruana Galizia
102,Dafnee Caruana
91,Cambridge Analytica
88,Dafnee Caruana Galizia
61,Arnaud Beltrame
61,Russell Simmons
56,Donald Trump
48,Priska Meier
42,Paolo Gentiloni
42,Christoph Blocher
28,Peter Zahner
26,Fondation Barry
26,Catholic Pope
25,Lys Assia
23,Mark Zuckerberg
22,Ueli Maurer
22,Manuel Reichenbach
21,Allah Akbar
20,Jeremy Corbyn
20,Walter Knel
19,Lawrence Mckinney
18,Le Matin
18,Brexit Peter
16,Zsc Lions
16,Vladimir Putin
15,Roberto Saviano
