mentions_count,name
80,Donald Trump
59,Elvis Costello
58,Lopez Obrador
52,Kim Yong Chol
31,Gerhard Pfister
29,Riek Machar
26,Alex Miescher
23,Salva Kiir
23,Mladen Petrić
19,Thomas Widmer
19,Arthur Rutishauser
19,Hugo Lloris
19,Justin Trudeau
18,Olga Sanchez
18,Mathias Morgenthaler
17,Theresa May
14,Doris Leuthard
14,Xherdan Shaqiri
14,Johanna Rolland
13,Guido Bishop
12,Horst Seehofer
12,Philippe Entremont
12,Fermin Pamplona
12,Li Keqiang
12,Lopenair Frauenfeld
12,Ivan Karadzic
12,Kim Jong
12,Jacques Attali
12,Eric Franz
11,Alain Berset
