mentions_count,name
55,Chrystia Freeland
52,John McCain
41,Donald Trump
39,Aretha Franklin
35,Roberta Mccain
30,Antoine Daher
24,Monika Ribar
24,Jean-Claude Juncker
24,Mauricio Macri
23,Alexander Zakharchenko
21,Donald Trump
21,Canton Lucerne
19,Le Matin
19,Mikhail Kretschmer
18,Lopez Obrador
18,Aleksandr Sachartschenko
18,Vassily Nebenzia
18,Karen Pierce
17,Pierre Maudet
16,Canton Graubnden
16,Barack Obama
16,Pascal Meyer
16,Justin Trudeau
15,Heather Nauert
15,Angela Merkel
14,Nelson Mandela
14,Sophie Hunger
14,Lucia Ebata
