mentions_count,name
68,Christophe Castaner
62,Catholic Pope
59,Cesare Battisti
56,Theresa May
34,Cherif Chekatt
29,Tariq Ramadan
27,Donald Trump
26,Carlos Ghosn
22,El Chapo
21,Bruno Stefanini
20,John Key
20,Wilhelm Genazino
18,Angela Merkel
17,Le Matin
16,António Guterres
15,Didier Eribon
14,Jair Bolsonaro
14,Messina Denaro
12,Jim Kim
12,Horst Herald
12,Nathalie Fontanet
12,Edouard Louis
11,Thomas Müller
10,Mikhail Cohen
10,Jean-Claude Juncker
10,Jawad Bendaoud
10,Doris Leuthard
9,Daniel Leupi
9,Jared Kushner
9,Tony Brunner
