mentions_count,name
52,Brett Kavanaugh
36,Rudolf Diesel
34,Donald Trump
23,Canton Lucerne
22,Mark Benioff
22,Gunter Wieden
21,Simonetta Sommaruga
19,Horst Seehofer
18,Wojciech Janowski
17,Vladimir Putin
16,Christine Blasey Ford
16,Serguei Skripal
15,Le Matin
14,Mia Farrow
13,Angela Merkel
12,Tariq Ramadan
12,Astrid Keller
12,Justice Vaud
12,Rebecca Ruiz
12,Verhaltenskodex Justice
12,Hambach Forst
12,Mark Green
10,Theresa May
10,Dousman Sonko
10,Jeff Flake
10,Luc Addor
9,Remo Naegeli
9,Petrobras Pdvsa
9,Sergey Lavrov
