mentions_count,name
157,David Davis
152,Theresa May
80,Boris Johnson
47,Christian Constantine
44,Jeremy Hunt
39,Thierry Henry
35,Le Matin
32,Juliette Armanet
28,Lech Wałęsa
28,Mick Jagger
24,Lopez Obrador
24,Silvio Amrein
22,Tayyip Erdogan
22,Daniel Ortega
21,Rohani Berset
20,Angela Merkel
20,Oporto Alegre
20,Horst Seehofer
18,Dewayne Johnson
17,Alain Berset
15,Jeremy Corbyn
15,Teresa May
14,Antoine Hildbrand
14,A Joseph Oliver
12,Patrick Matthey
12,Rudolf Diesel
12,Shinzō Abe
12,Harvey Weinstein
11,Marianne Kohler
11,Jack Blanchard
