mentions_count,name
82,Donald Trump
79,Angela Merkel
47,Tina Huber
46,Martin Schulz
42,King Abdullah
30,Rachid Kassim
30,Dominic Wuillemin
29,Alain Berset
24,Mahmoud Abbas
23,Guillaume Perrier
21,Binali Yildirim
18,Aston Martin
18,Mitch Mcconnell
18,Alexander Blok
16,Aziz Tayeb
16,Le Matin
15,A King Abdullah
14,Thomas Reitberger
14,Jean-Claude Juncker
13,Barack Obama
12,Johann Schneider-Ammann
12,Tayyip Erdogan
10,Samad Usman Samadi
10,Mihai Tudose
10,Facebook Aziz Tayeb
10,Franziska Kohler
10,Fritz Amsler
9,Horst Alain Berset
