mentions_count,name
105,Frida Kahlo
45,Serge Sarkisian
37,Radovan Karadžić
30,Donald Trump
27,Michael Lauber
22,Hillary Clinton
21,Luc Barthassat
20,Rudolf Diesel
18,Gaza Gaza
18,Mauro Poggia
15,Alfred Latour
15,John Brennan
14,Antonio Hodgers
14,Didier Burkhalter
14,Nathalie Fontanet
14,Christoph Balmer
14,Sun Lausanne
13,Kim Jong
13,Tammy Duckworth
12,Yves Nidegger
12,Rudy Giuliani
11,Sergey Lavrov
11,Natalie Portman
11,Sébastien Buemi
10,A Laurent Antonoff
10,Elton John
10,Cosa Nostra
9,Massimo Ciancimino
9,Le Matin
9,Peter Ackermann
