mentions_count,name
108,Jair Bolsonaro
88,Angela Merkel
40,Ruth Zwahlen
35,Fernando Haddad
26,Guillaume Barazzone
25,Elisabeth Kopp
21,Mahinda Rajapaksa
21,Andrea Nahles
20,Habib Bourguiba
19,Ranil Wickremesinghe
19,Michel Temer
13,Haddad Fernando
12,Silvio Baez
12,Yusuf Latif
12,Catherine Deneuve
11,Markus Bernhard
11,Maithripala Sirisena
10,Michelle Bolsonaro
10,Horst Seehofer
10,Le Matin
10,Benedict Loderer
9,Paulo Guedes
9,Friedrich Merz
9,Theresa May
9,Adrienne Corboud Fumagalli
8,Celso Rocha
8,Mauro Poggia
8,Claudio Thoma
8,Luis Herrera
