mentions_count,name
38,Salih Khater
27,Andrew Brunson
27,Salvador Nasralla
25,Taner Kilic
22,Luiz Inacio Lula
21,Yannick Buttet
21,Riccardo Morandi
19,Danilo Toninelli
19,Carlo Sommaruga
17,Johann Schneider-Ammann
17,Andrew Gardner
16,John Brennan
16,Khalil Masood
16,Vladimir Putin
14,Panos Kammenos
14,Josh Shapiro
13,Sos Ngos
13,Tayyip Erdogan
13,Le Matin
12,Donald Trump
12,Thomas Vogel
12,Ponte Morandi
12,Jacky Delapierre
12,Luke Engelsberger
11,Mauro Poggia
11,Christine Hallquist
10,Laurence Boccolini
10,Adolf Ogi
10,Basu Neil
10,Rudolf Neuenschwander
