mentions_count,name
238,Tariq Ramadan
57,François Hollande
53,Nabil Rajab
47,Thomas Fabius
46,Harvey Weinstein
43,Yulia Ebner
40,Dwight Jones
38,Paul Manafort
36,Le Matin
31,Benedict Lecomte
28,Holland Sarkozy
28,Square Franois Holland
28,Henda Ayari
28,Howard Schultz
27,Lucile Garcia
26,Stefan Engler
26,Donald Trump
22,Maryam Ramadan
21,Bertrand Kiefer
20,Melania Trump
20,Doris Leuthard
18,Rudolf Diesel
18,Christine Talos
15,Filippo Lombardi
15,Daniel Ortega
14,Lionel Girardin
14,Carlo Sommaruga
14,Allah Akbar
14,Canton Lucerne
14,Vladimir Cross
