mentions_count,name
131,Donald Trump
88,A Bolivianischer Totenkopfaffe
67,Angela Merkel
44,Patrice Lumumba
43,Guadalupe Chan
41,Noah Klieger
35,Daniel Ortega
35,Breel Embolo
35,Anthony Kennedy
33,Vladimir Putin
30,Alain Berset
25,Sebastian Buff
24,Eduard Snowden
23,Tayyip Erdogan
22,Square Patrick Lumumba
21,Jessica Jaccoud
21,Christoph Blocher
18,Carlo Sommaruga
18,Ashraf Ghani
16,Barack Obama
15,Mathias Morgenthaler
15,Cristiano Ronaldo
15,Marshal Haftar
14,Ed Sheeran
14,Ronald Reagan
13,Guido Fluri
12,Mahamadou Issoufou
12,Thomas Ulrich
12,Didier Deschamps
