mentions_count,name
28,Grace Meng
28,Meng Hongwei
25,Jair Bolsonaro
24,Gault Millau
23,Jamal Khashoggi
19,Milorad Dodik
18,Magdalena Caduff
18,Alfred Nobel
16,Sun Myung Moon
16,William Nordhaus
15,Basler Kantonalbank
14,Bradley Birkenfeld
14,Patrick Aebischer
13,Kim Jong Yang
13,Nicolas Sarkozy
12,Dragan Covic
12,Christian Leffler
12,Taylor Swift
12,Wolf Haas
12,Donald Trump
12,Hambach Forst
12,Fernando Haddad
12,Zalmay Khalilzad
11,Bobi Wine
10,Le Matin
10,Roberto Balzaretti
10,Pope Francis
10,Kim Jong
10,Frederik Paulsen
