mentions_count,name
56,Ueli Maurer
51,Arthur Grosjean
49,Ingvar Kamprad
42,Kendrick Lamar
36,Donald Trump
30,Angela Merkel
25,Edouard Philippe
24,Tonya Harding
24,Trumpmania Davos
20,Bundesrat Ueli Maurer
18,Philippe Bischof
18,Vladimir Putin
18,Markus Schwab
15,Ashraf Ghani
15,Barack Obama
14,Baltic States
14,Andr Dussollier
13,Klaus Ott
12,Le Matin
12,Grasser Ueli Maurer
12,Nikki Haley
11,Alain Berset
11,Pascal Broulis
11,Beate Uhse
11,Roger Federer
10,Angela Ziltener
10,Prince Harry
10,John Ashby
10,Tomek Mackiewicz
10,Sonntagszeitung Andreas Reckwitz
