mentions_count,name
236,Donald Trump
150,Kim Jong
101,Susanne Ruoff
94,Justin Trudeau
65,Vladimir Putin
55,Amr Abdallah
49,Le Matin
39,Christian Bernet
30,Angela Merkel
27,Antonio Hodgers
27,Ueli Maurer
24,Ben Hamid
20,Walter Scheel
19,Daniel Ortega
17,Larry Kudlow
17,Matthias Schssler
17,Mathias Morgenthaler
17,Sam Bird
15,Jon Dominic
15,Horst Seehofer
15,Marianne Kohler
15,Florent Quiquerez
15,Christopher Hill
15,Horst Berset
14,Andri Silberschmidt
14,Postchefin Susanne
14,Mario Cavigelli
13,Heiko Maas
12,Doris Leuthard
12,Dirk Vaihingen
