mentions_count,name
94,John McCain
66,Donald Trump
34,Denise Baumgartner
31,Philippe Gaydoul
30,Suu Kyi
25,Jos Brech
24,Sarah Sanders
22,John McCain
21,Angela Merkel
21,Nicky Verstappen
20,Barack Obama
18,Tomoyuki Sugimoto
18,Kaotic Chemnitz
17,Pope Francis
16,Sophie Hunger
16,Johann Schneider-Ammann
15,Steffen Seibert
14,Ashwaq Tallu
13,Muslim Rohingya
13,Marzuki Darusman
13,Lopez Obrador
13,Jacques Dubochet
12,Enrique Nieto
12,Saad Lamjarred
12,Canton Lucerne
12,Jorge Bergoglio
11,Le Matin
11,Barbara Ludwig
11,Markus Burri
