mentions_count,name
99,Tariq Ramadan
94,Ariana Cubillos
72,Fernand Melgar
40,Bertrand Cantat
34,Thomas Fabius
31,Nicolas Maduro
29,Gaza Gaza
28,Angela Merkel
24,Fredy Knie
20,Robert Green
20,Pierin Vinzenz
20,Jan Schoch
19,Scarlett Johansson
18,Donald Trump
17,Benoit Luisier
17,Henda Ayari
16,Wanuri Kahiu
16,François Hollande
16,Mounia Rabbouj
15,Sonntagszeitung Lorenzo Fioramonti
15,Lorenzo Fioramonti
14,Kim Jong
14,Sadiq Khan
14,Steven Mnuchin
12,Le Maire
12,Arthur Rutishauser
12,Nawa Asha
12,Sixto Henry Viera
12,Andrew Nunn
12,Nawa Asha Griha
