mentions_count,name
108,Pedro Sanchez
71,Mariano Rajoy
70,Rudolf Diesel
62,François Hollande
48,Lionel Girardin
45,Kim Jong
44,Nicolas Maduro
40,Donald Trump
34,Ariana Cubillos
33,Thomas Fabius
33,Kim Yong Chol
32,Gaza Gaza
31,Square Franois Holland
31,Holland Sarkozy
31,Valentine Vogt
28,Harvey Weinstein
26,Nikki Haley
23,Le Matin
22,Daniel Ortega
21,Simonetta Sommaruga
18,Fernand Melgar
17,Canton Lucerne
15,Emilie Tournier
14,Nicola Maduro
14,Sofiane Ayari
14,Candice Bergen
12,Enzo Moavero Milanesi
12,Mark Zuckerberg
12,Catalonian Meps
11,António Guterres
