mentions_count,name
90,Dalai Lama
56,Blasey Ford
50,Kim Jong
32,Aston Martin
31,Angela Merkel
29,Teresa May
26,Brett Kavanaugh
26,Donald Trump
25,Le Matin
24,A Dalai Lama
23,Andrea Nahles
23,Horst Seehofer
23,Christine Blasey Ford
21,Shinzō Abe
21,Luc Barthassat
19,Mount Paektu
19,Yangdon Chorasherpa
18,Donald Tusk
16,Alexander Vautravers
15,Piotr Verzilov
14,Fabrice Monnet
13,Theresa May
12,Daniel Ortega
12,Richard Kuhn
12,Nicolas Sarkozy
12,Walter Bosshard
11,Paulo Balicha
11,Anita Hill
11,Jeff Sessions
