mentions_count,name
111,Brett Kavanaugh
100,Johann Schneider-Ammann
74,Donald Trump
56,Jeremy Corbyn
43,Bill Cosby
40,Tariq Ramadan
39,Kim Jong
35,Theresa May
26,Shinzō Abe
25,Blasey Ford
25,Julie Swetnick
24,Christine Blasey Ford
21,Le Matin
19,Christine Lagarde
18,Michael Avenatti
16,Donald Trump
15,Fabian Gasser
15,Vladimir Putin
14,Emil Galliker
14,Kevin Steele
13,Pascal Jaussi
13,Carlo Sommaruga
13,Rohani Hasan
12,Didier Lohri
12,Philippe Tobler
12,Mark Parker
12,Dana Christensen
12,Peter Madsen
11,Deborah Ramirez
11,Jacinda Ardern
