mentions_count,name
16904,Donald Trump
6900,Le Matin
6512,Angela Merkel
5487,Theresa May
4804,Vladimir Putin
4796,Tariq Ramadan
4130,Kim Jong
2893,Johann Schneider-Ammann
2782,Barack Obama
2524,Carles Puigdemont
2383,François Hollande
2337,Simonetta Sommaruga
2144,Jamal Khashoggi
1990,Canton Lucerne
1975,Rudolf Diesel
1939,Alain Berset
1838,Doris Leuthard
1821,Gaza Gaza
1787,Nicolas Maduro
1696,Horst Seehofer
1661,Catholic Pope
1654,Nicolas Sarkozy
1614,Stormy Daniels
1542,Brett Kavanaugh
1530,Ueli Maurer
1473,Harvey Weinstein
1461,Jair Bolsonaro
1451,Thomas Fabius
