mentions_count,name
40,Nancy Pelosi
38,Jawad Bendaoud
37,Jamal Khashoggi
35,Ivanka Trump
34,Mikhail Lauber
29,Kirstjen Nielsen
28,Fabian Roussel
27,Hillary Clinton
27,Hans Wicki
25,Donald Trump
25,Heinz Huber
24,Alexander Prokoptchouk
21,Dewayne Johnson
21,Yamal Khashoggi
20,Arnaud Favre
20,Patrick Bula
19,Donald Trump
18,Renae Lawrence
17,Gianni Infantino
17,Remo Gallacchi
15,Rudy Giuliani
14,Matthew Whitaker
14,Mevlut Cavusoglu
14,Luke Brfuss
13,Jeff Sessions
12,John Roberts
12,Heidi Zgraggen
12,Theresa May
12,Le Matin
