mentions_count,name
61,Donald Trump
29,Angela Merkel
29,John McCain
25,Saad Lamjarred
25,Nicolas Hulot
24,Arnold Koller
22,Edward Philippe
21,Cardinal Wuerl
20,Nicolas Maduro
17,Pope Francis
15,Fabian Dunand
15,Larry Kudlow
15,Viktor Orbán
15,Matteo Salvini
13,Justin Trudeau
12,Mike Pence
12,Aretha Franklin
12,Basel Kantonalbank
11,George Wenger
11,Le Matin
11,Barack Obama
10,Renzo Piano
10,Franziska Roth
10,Chrystia Freeland
10,Canton Vaud
9,Nicolas Sarkozy
9,Cardinal Mccarrick
9,Hasni Abidi
9,Blair Justin Trudeau
9,Salvador Nasralla
