mentions_count,name
49,Donald Trump
41,Pascal Broulis
34,Stormy Daniels
32,Suu Kyi
30,Piotr Verzilov
30,Kweku Adoboli
30,Frederik Paulsen
24,Alexander Petrov
19,Pedro Sanchez
19,Vladimir Putin
19,Mauro Poggia
18,Mamoudou Gassama
17,Le Matin
16,Pierre Maudet
16,Pope Francis
16,Robert Mills
15,Ruslan Bochirov
14,Ruedi Noser
14,Veronika Nikoulchina
13,António Guterres
13,Canton Lucerne
12,Jeff Bezos
12,Antonio Hodgers
12,Flavio Bolsonaro
12,Josette Audin
12,Abimael Guzman
11,Claude Reed
11,Canton Vaud
