mentions_count,name
220,Donald Trump
56,Tom Petty
56,Theresa May
39,Michael Douglas
37,Nicolas Maduro
34,Mahmoud Abbas
33,Chuck Schumer
28,Dominic Wuillemin
26,Barack Obama
26,Erika Egli
23,Rachid Kassim
20,Susan Braudy
18,Margrit Hasler
17,Paul Ryan
17,Joe Lombardo
16,Le Matin
15,Johann Schneider-Ammann
15,John Kennedy
14,Mick Mulvaney
14,A Las Vegas
14,Senatemajldr Mcconnell
14,Angela Merkel
13,Rex Tillerson
12,Mohamed Musadakla
12,Harvey Weinstein
12,Paul Bocuse
12,Viva El
12,Catherine Cochard
11,Reuven Rivlin
