mentions_count,name
56,Theresa May
41,Netta Barzilai
40,Donald Trump
39,Michael Cohen
39,Johann Schneider-Ammann
37,Allah Akbar
35,Matthias Schssler
34,Kim Jong
29,Prince Harry
29,Mohammad Javad Zarif
27,Nicolas Blancho
27,John Kerry
26,Javad Zarif
24,John Milton
24,Meghan Markle
21,Roger Nordmann
20,Edward Philippe
20,Laurence Margot
19,Allahu Akbar
17,Catholic Pope
17,Marianne Kohler
16,Dominik Balmer
15,Frederic Borloz
14,Niki Lauda
14,Vincent Perez
13,Mauro Poggia
12,Gerhard Pfister
12,Baltic Sea
12,Randall Stephenson
12,Harley Davidson
