mentions_count,name
52,Theresa May
49,Denis Mukwege
41,Charles Michel
38,Donald Trump
31,Nikol Pachinian
22,Edward Philippe
22,Viola Amherd
21,Ueli Maurer
20,Jeremy Corbyn
18,Julia Roberts
18,Valentine Vogt
17,Nadia Murad
17,Carlos Ghosn
16,John Key
15,Larry Kudlow
14,Dora Lai
14,Johns Kelly
14,Steven Markovitz
14,Steve Bannon
13,Elvis Presley
12,Maganga Moussavou
12,Terry Branstad
12,Mukwege Nobel
12,Serge Sarkisian
11,Meng Wanzhou
11,Doris Leuthard
10,Simonetta Sommaruga
10,Johns Mccallum
10,John Milton
10,Josiane Knight
