mentions_count,name
57,Donald Trump
40,Tariq Ramadan
40,A Las Vegas
33,Thomas Fabius
30,Nicolas Maduro
28,Christopher Steele
26,Janet Yellen
26,Stefanie Christian
25,Moritz Marthaler
21,Anton Affentranger
19,Suu Kyi
19,Dennis Edwards
18,Meret Schneider
18,Abdel Rahman
16,Ramadan Tariq
16,Fabrice Zumbrunnen
16,Michel Temer
16,Mark Bonnant
15,Hillary Clinton
15,Rex Tillerson
14,Romano Carancini
12,Geri Horner
12,Le Matin
12,Bernhard Miller
12,Lady Gaga
12,Verhaltenskodex Polizeidirektorin
12,François Hollande
12,Henry Kissinger
