mentions_count,name
113,Theresa May
88,Donald Trump
41,Anthony Vazquez
36,Cynthia Nixon
36,Matteo Salvini
29,Horst Seehofer
28,Andrew Cuomo
27,King Juan Carlos
26,Liu Xiaobo
24,Vladimir Putin
24,Boris Johnson
21,Hillary Clinton
20,Scarlett Johansson
20,Daniel Ortega
20,Herbert Kickl
18,Le Matin
18,Juan Carlos
16,Charlie Rowley
15,Nawaz Sharif
14,Ursula Haller
14,Catholic Pope
14,Teresa May
13,Ilhan Saygili
13,Angela Merkel
13,Salome Studer
12,Square Geneva
12,A Square Geneva
11,Alain Berset
11,Daech Selina
11,Rosario Murillo
