mentions_count,name
75,Rachid Hamdani
59,Jamal Khashoggi
53,Donald Trump
50,Frederik Paulsen
40,Riek Machar
39,Aretha Franklin
38,Johann Schneider-Ammann
33,Avenir Suisse
32,Mark Zuckerberg
30,Mohamed Abdeslam
27,Le Matin
26,Erwin Sperisen
24,Heinz Gruber
23,Angela Merkel
22,Heidi Zgraggen
22,Asia Bibi
21,Emmanuelle Amar
16,Christophe Castaner
15,Maarten Griffiths
14,Dominic Raab
14,Yamal Khashoggi
14,Nicole Belloubet
14,Shimon Jaquemet
13,Emanuela Orlandi
13,Pascal Couchepin
12,Johnny Depp
12,Witzel Wilson
12,Friedrich Merz
11,Bibi Asia
11,Hans-Rudolf Merz
