mentions_count,name
46,Barack Obama
44,Michelle Bachelet
43,Kem Sokha
42,Bundi Ryser
33,Leslie Moonves
29,John Milton
26,Donald Trump
24,Angela Merkel
24,Mohamed Abdeslam
21,Jerome Lambert
20,Maarten Winterkorn
20,Bernhard Knechtle
18,Johanna Bundi Ryser
18,Johanna Bundi
16,Ulf Kristersson
16,Jack Ma
15,Mikhail Cohen
14,Alain Berset
14,Mahmoud Abbas
13,Beat Richner
12,Kevin Mcaleenan
12,Nicole Toetenel
12,Hun Sen
12,Dolichotis Patagonum Quinn
12,Youssef Najah
12,Alain Shabbat
11,Johann Rupert
11,Stefan Lofven
11,Pierre Maudet
