mentions_count,name
66,Alain Berset
45,Viktor Orbán
37,Jean-Claude Juncker
28,Catholic Pope
26,Manfred Weber
24,Justin Trudeau
22,Gary Cohn
18,Canton Lucerne
18,Fabio Bogo
18,Theodore Mccarrick
18,Riek Machar
18,Cardinal Theodore Mccarrick
17,Donald Trump
17,Le Matin
16,Abu Sarah
16,John Milton
16,Vladimir Putin
16,Antoine Francoise
15,Jerry Brown
14,Angela Merkel
14,Ueli Maurer
14,Fernando Haddad
14,Alexander Benalla
14,Pope Francis
14,Thomas Aeschi
14,Erwin Ramsauer
14,Shinzō Abe
13,Mark Walder
12,Michelle Bachelet
12,Lucy Russell
