mentions_count,name
49,Donald Trump
39,Kim Jong
32,Alain Berset
27,Kraft Heinz
24,Marion Moussadek
23,Darine Tatour
18,Javad Zarif
17,Hasan Rohani
15,Johann Schneider-Ammann
15,Alexander Benalla
14,Ibrahim Boubacar
14,Emmerson Mnangagwa
14,Cyril Mizrahi
13,Edward Philippe
13,Alain Prost
13,Le Matin
12,Simonetta Sommaruga
11,Olga Pachtusowa
11,Barack Obama
11,Indian Ocean
10,Ekaterina Samuzewitsch
10,Nadezhda Tolokonnikowa
10,Peter Wersilow
9,Giulia Quadrifoglio
9,Stan Laurel
9,Christophe Castaner
9,Mohammad Javad Zarif
9,Bundesrat Mason
9,Hassan Rohani
9,Sergei Polunin
