mentions_count,name
48,Santa Claus
30,Pedro Sanchez
26,Christophe Castaner
21,Theresa May
18,Johann Schneider-Ammann
18,Le Matin
18,Mayr Huber
18,Fdp Geneva
17,Simonetta Sommaruga
17,Donald Trump
16,Nelson Mandela
14,Pierre Maudet
13,Daria Weissmann
12,Michel Gruber
12,Laurent Nunez
12,Francis Waldvogel
12,Yves Calvi
12,Heidi Zgraggen
10,Karl Brauckmann
10,Maarten Griffiths
10,Mario Osuna
10,Xavier Bettel
9,Kristalina Georgieva
9,Andrea Wechlin
9,Abdul Baraa
8,Frank Bainimarama
8,Pablo Iglesias
8,Canton Geneva
8,Mirko Kovac
