mentions_count,name
57,Donald Trump
38,Shoko Asahara
33,Imran Khan
30,Raoul Colliard
26,Andrew Brunson
24,Claudia Roebers
22,Gaza Gaza
21,Le Matin
20,Nicolas Dubuis
17,Mark Zuckerberg
16,Sergio Marchionne
16,Annette Cina
16,Natalia Weselnitskaja
15,Larry Nassar
13,Chizuo Matsumoto
13,Canton Lucerne
13,Nawaz Sharif
12,Nicolas Maduro
12,Jean-Claude Juncker
12,George Orwell
12,Thierry Dubois
12,Alexander Benalla
10,Zuckerberg Taos
10,Aum Shinrikyo
10,David Wehner
10,Kadri Simson
9,Carmen Maura
9,Magnus Carlsen
8,Angela Merkel
