mentions_count,name
78,Terry Gilliam
73,Donald Trump
65,Stormy Daniels
55,Joaquim Barbosa
48,David Goodall
41,Gina Haspel
28,Barack Obama
25,Martin Scorsese
24,Mahathir Mohamad
23,Lea Seydoux
21,Mikhail Cohen
19,America Latin
19,Le Matin
18,Viktor Vekselberg
17,Henning Mankell
17,Penélope Cruz
16,Carles Puigdemont
16,A Pascal Gavillet
15,Kim Jong
15,Abdel Rahman
15,Vladimir Putin
14,Henri Matisse
14,Najib Razak
14,Li Keqiang
14,Sylvester Stallone
13,Hassan Rohani
13,Michael Cohen
12,Yann Basset
12,Rudolf Diesel
11,Shinzō Abe
