mentions_count,name
56,El Nino
48,El Chapo
46,Donald Trump
40,Jamal Khashoggi
36,Vladimir Putin
33,Canton Lucerne
32,Pierre Maudet
27,Angela Merkel
27,Heidi Zgraggen
23,Petro Poroshenko
22,Margrit Fox
21,Alexander Berthoud
19,Larry Kudlow
19,Andrea Caroni
17,Isabelle Moret
17,Le Matin
15,Hillary Clinton
15,Theresa May
14,Mohammed Ahmed
13,Emma Coronel
13,Julian Assange
13,Yamal Khashoggi
12,Sarah Sanders
12,Marion Marshal
12,David Hallyday
12,Victor Khrapunov
12,Raed Fares
12,Hasni Abidi
12,Rodrigo Londono
