mentions_count,name
140,Carles Puigdemont
139,Donald Trump
75,Mark Zuckerberg
69,Cambridge Analytica
63,John Milton
62,Nicolas Sarkozy
61,Oleg Artemyev Baikonur Baikonur
61,Ricky Arnold
45,Kim Wall
37,Migros Aar
36,Jordi Turull
34,Angela Merkel
34,Vladimir Putin
30,Theresa May
24,Karen Mcdougal
23,Charles Lazarus
22,Mariano Rajoy
20,Julius Baer
18,Carla Nicolas
16,Christoph Neuhaus
16,Barack Obama
15,Jaelynn Willey
14,Canton Zurich
14,Shinzō Abe
14,Urs Breitmeier
14,Julian Wicky
14,Allah Akbar
14,Eric Haberkorn
14,Thierry Fremaux
