mentions_count,name
111,Donald Trump
106,Tariq Ramadan
78,Kim Jong
63,Mark Zuckerberg
50,Meier Hans
32,Najib Razak
30,Engl Ruppen
26,Le Matin
24,John Milton
22,Luc Godard
22,Isabelle Moret
22,Cambridge Analytica
21,Mahmoud Abbas
20,Marion Marshal
20,Michelle Obama
20,Islamologist Tariq Ramadan
19,Mahmoud Abbas Ramallah
19,Ernst Sieber
18,Genton Stephanie Graf
18,Pascal Gavillet
17,Indian Ocean
16,Mike Pence
15,Manfred Weber
15,Oleg Deripaska
15,Sergio Mattarella
14,Tayyip Erdogan
14,John Rich
14,Jonah Goldberg
14,Tashi Wangchuk
13,Rudolf Diesel
