mentions_count,name
52,Nikolas Cruz
41,Islamologist Geneva
35,Le Matin
33,Tariq Ramadan
26,Viatcheslav Volodin
20,Boris Nemtsov
19,Angela Merkel
18,Didier Lockwood
16,Roland Van
16,Moritz Marthaler
15,A Thierry Mertenat
14,Gary Oldman
14,Donald Trump
14,Simone Veil
14,Doris Leuthard
13,Kimberly Snead
13,Frances McDormand
12,Aude A Lausanne
11,Mathias Tschopp
11,Christophe Sturzenegger
10,Sportblog Winnetou
10,Kaspar Manz
10,Maarten Mcdonagh
9,Emma Gonzalez
9,A Catalan Gabriel
9,Theresa May
9,Catholic Pope
9,Vladimir Putin
9,Roland Van Hauwermeiren
8,Gerhard Pfister
