mentions_count,name
1027,Donald Trump
985,Brett Kavanaugh
691,Johann Schneider-Ammann
526,Angela Merkel
407,Vladimir Putin
403,Kim Jong
393,Christine Blasey Ford
387,Le Matin
326,Doris Leuthard
316,Simonetta Sommaruga
278,Theresa May
276,Alain Berset
274,Blasey Ford
264,Canton Lucerne
247,Barack Obama
245,Tariq Ramadan
242,Jair Bolsonaro
233,Horst Seehofer
202,Dalai Lama
163,Viktor Orbán
157,Pope Francis
153,Bill Cosby
152,Suu Kyi
151,Frederik Paulsen
150,Andrea Nahles
137,John McCain
134,Nicolas Maduro
131,Shinzō Abe
