mentions_count,name
145,Patrik Gisel
60,Donald Trump
58,Vladimir Putin
40,Ariam Tesfay
37,Markus Osterwalder
36,Daniel Ortega
36,Rosario Murillo
30,Mareycke Frehner
29,Le Matin
28,Theresa May
25,Christopher Young
25,Boris Johnson
24,Khalifa Sall
19,Nelson Mandela
19,Mitesh Patel
18,Vernon Unsworth
16,Isaias Afewerki
16,Canton Solothurn
15,Thomas Weibel
14,Pascal Guarnieri
14,Sarah Sanders
14,David Brolliet
13,Alvaro Leiva
13,Horst Seehofer
12,Titus Meier
12,John McCain
12,Pedro Sanchez
11,Bruno Gehrig
11,Newt Gingrich
