mentions_count,name
76,Donald Trump
34,Vladimir Putin
34,Wang Yi
32,Christophe Castaner
30,George Bush
27,Edward Philippe
25,Nelson Mandela
25,Heidi Zgraggen
24,Ralph Lauren
18,Sieg Heil
18,Priyanka Chopra
18,Nick Jonas
18,Doris Leuthard
18,Klaus Armingeon
17,Angela Merkel
17,Larry Kudlow
16,Ozzy Osbourne
15,Alain Berset
12,Le Dimanche
12,Michael Douglas
12,Marmorierte Baumwanze
11,Patricia Espinosa
11,Yamal Khashoggi
11,Arabia Mohammed
11,Simonetta Sommaruga
10,Sarah Sanders
10,Thomas Tumler
10,Johann Schneider-Ammann
10,Timothy Snyder
9,Barack Obama
