mentions_count,name
73,Rudolf Diesel
61,Vladimir Putin
54,Kim Wall
53,Gina Haspel
44,Donald Trump
36,Saad Hariri
31,Sergio Mattarella
30,Tariq Ramadan
27,Stormy Daniels
27,Boris Johnson
25,Silvio Berlusconi
24,Zurich Urs
24,Ueli Maurer
24,Marshal Haftar
22,Le Matin
21,Maria Schneider
21,David Goodall
20,Ruedi Habegger
20,Carlos Carvalho
19,A Emmanuel Borloz
18,Urs Schwarzenbach
18,Thurgau Hermann
17,Lionel Girardin
17,John Sullivan
17,Herr Simmons
17,Barack Obama
16,Henning Mankell
15,Thierry Fremaux
15,Luc Barthassat
14,Mauro Poggia
